Wall time,Step,Value
1600675620.2415376,0,0.6424671411514282
1600675743.1770988,1,0.6104206442832947
1600675866.2624795,2,0.5965542793273926
1600675989.3577926,3,0.580610990524292
1600676112.472577,4,0.5633389949798584
1600676235.5597863,5,0.5417189002037048
1600676358.5335593,6,0.5164669156074524
1600676481.1834664,7,0.4887921214103699
1600676603.6593971,8,0.4550643861293793
1600676726.2575243,9,0.4202543795108795
1600676849.1487541,10,0.3874236047267914
1600676972.174455,11,0.3592797517776489
1600677095.1641145,12,0.33426982164382935
1600677218.161967,13,0.3126712441444397
1600677341.124599,14,0.2933613657951355
1600677464.1231053,15,0.2776249349117279
1600677587.159914,16,0.26196640729904175
1600677710.1156282,17,0.24921377003192902
1600677833.0387926,18,0.23743340373039246
1600677956.0437431,19,0.2254004329442978
1600678078.9108276,20,0.21608181297779083
1600678201.8553352,21,0.20852378010749817
1600678324.9049559,22,0.199824258685112
1600678447.8071637,23,0.19026176631450653
1600678570.8216372,24,0.1844606101512909
1600678693.8164897,25,0.18018124997615814
1600678816.648731,26,0.17123769223690033
1600678939.529061,27,0.16776812076568604
1600679062.3860986,28,0.16203321516513824
1600679185.569012,29,0.15689073503017426
1600679308.6691163,30,0.15421922504901886
1600679431.728177,31,0.14971806108951569
1600679554.7504086,32,0.14473307132720947
1600679677.7711582,33,0.14170557260513306
1600679800.840745,34,0.1389441341161728
1600679923.887122,35,0.13454844057559967
1600680046.8784661,36,0.13106273114681244
1600680169.862051,37,0.1285722553730011
1600680292.5358107,38,0.1269679069519043
1600680415.2091713,39,0.1271475851535797
1600680537.8767219,40,0.1251148134469986
1600680660.6577559,41,0.12278103083372116
1600680783.330741,42,0.12341407686471939
1600680905.9356904,43,0.12379395216703415
1600681028.6227272,44,0.12501035630702972
1600681151.2078464,45,0.12552742660045624
1600681273.8431146,46,0.13016583025455475
1600681396.6625366,47,0.12688802182674408
1600681519.7131681,48,0.1330564320087433
1600681642.897744,49,0.13523682951927185
