Wall time,Step,Value
1600675620.241548,0,0.01994146592915058
1600675743.17711,1,0.019484948366880417
1600675866.262491,2,0.01905304193496704
1600675989.3578036,3,0.018558165058493614
1600676112.4725878,4,0.01805049739778042
1600676235.5597978,5,0.01741790398955345
1600676358.53357,6,0.017131922766566277
1600676481.1834774,7,0.016676099970936775
1600676603.6594083,8,0.016406135633587837
1600676726.2575357,9,0.01613583415746689
1600676849.1487648,10,0.015793371945619583
1600676972.1744678,11,0.01540208701044321
1600677095.1641262,12,0.015009185299277306
1600677218.161979,13,0.014710911549627781
1600677341.124612,14,0.014385971240699291
1600677464.1231172,15,0.014062806963920593
1600677587.1599262,16,0.013927781954407692
1600677710.1156404,17,0.01362499501556158
1600677833.038805,18,0.013400721363723278
1600677956.0437543,19,0.013093310408294201
1600678078.9108388,20,0.012890673242509365
1600678201.855348,21,0.012813475914299488
1600678324.904967,22,0.012525307014584541
1600678447.8071747,23,0.012330819852650166
1600678570.821648,24,0.012171637266874313
1600678693.8165011,25,0.01198735460639
1600678816.6487422,26,0.011781186796724796
1600678939.5290747,27,0.011672740802168846
1600679062.3861108,28,0.011460695415735245
1600679185.569024,29,0.011402223259210587
1600679308.6691277,30,0.011270795948803425
1600679431.7281885,31,0.011218774132430553
1600679554.7504191,32,0.011123095639050007
1600679677.7711701,33,0.011104678735136986
1600679800.8407567,34,0.01110459677875042
1600679923.8871326,35,0.011026048101484776
1600680046.8784766,36,0.01106125209480524
1600680169.8620613,37,0.011143461801111698
1600680292.5358217,38,0.011230026371777058
1600680415.2091837,39,0.011255559511482716
1600680537.8767326,40,0.011337904259562492
1600680660.657768,41,0.011622759513556957
1600680783.3307514,42,0.012001143768429756
1600680905.9357002,43,0.01232839748263359
1600681028.622738,44,0.012804538942873478
1600681151.207857,45,0.013346630148589611
1600681273.843125,46,0.014057951048016548
1600681396.662547,47,0.014975183643400669
1600681519.713179,48,0.01565064676105976
1600681642.8977554,49,0.016179794445633888
