Wall time,Step,Value
1600657429.2508788,0,0.21516153216362
1600657574.3415844,1,0.1835375726222992
1600657726.5862348,2,0.18314819037914276
1600657876.729653,3,0.18255271017551422
1600658021.057222,4,0.18107013404369354
1600658144.4039047,5,0.17907807230949402
1600658267.70955,6,0.17667514085769653
1600658390.674809,7,0.17294180393218994
1600658513.6226642,8,0.16850417852401733
1600658636.5911286,9,0.1618734747171402
1600658759.5687523,10,0.15465573966503143
1600658882.4192932,11,0.15136662125587463
1600659005.37253,12,0.14457674324512482
1600659128.3307226,13,0.1327594518661499
1600659251.26915,14,0.12771354615688324
1600659374.174523,15,0.12254810333251953
1600659497.070751,16,0.11430898308753967
1600659620.051201,17,0.11057369410991669
1600659743.0153422,18,0.10565590858459473
1600659865.9421055,19,0.10135837644338608
1600659988.9206512,20,0.09733597934246063
1600660111.9342873,21,0.09730634093284607
1600660234.8772752,22,0.09216198325157166
1600660357.8635986,23,0.08801980316638947
1600660481.6559148,24,0.08898993581533432
1600660605.1201212,25,0.08180880546569824
1600660728.4288862,26,0.07788421213626862
1600660851.6649146,27,0.07721971720457077
1600660974.917961,28,0.07398051768541336
1600661098.2568104,29,0.07062521576881409
1600661221.5797215,30,0.0695587694644928
1600661344.7575533,31,0.06612864881753922
1600661467.8650222,32,0.06435046344995499
1600661590.6787546,33,0.062296994030475616
1600661713.5842314,34,0.06063804030418396
1600661836.469822,35,0.05901214852929115
1600661959.4432857,36,0.05775736644864082
1600662082.2358806,37,0.05693434551358223
1600662205.2182095,38,0.05363069474697113
1600662328.146173,39,0.052313920110464096
1600662451.1033013,40,0.050685279071331024
1600662574.149212,41,0.049066003412008286
1600662697.061379,42,0.04703943431377411
1600662819.8949132,43,0.04655402898788452
1600662942.8505988,44,0.045678600668907166
1600663065.7448485,45,0.044805608689785004
1600663188.711019,46,0.0429498590528965
1600663311.5649316,47,0.040518227964639664
1600663434.510912,48,0.04004744067788124
1600663557.4887998,49,0.039735373109579086
