Wall time,Step,Value
1600701332.3289218,0,0.6571835279464722
1600701489.916859,1,0.6105173826217651
1600701648.380181,2,0.5994071960449219
1600701794.0246239,3,0.5856763124465942
1600701928.6702409,4,0.5707740783691406
1600702063.5838256,5,0.5541905164718628
1600702198.095877,6,0.5364711880683899
1600702333.5126805,7,0.5162991881370544
1600702468.4738345,8,0.49287131428718567
1600702603.8997643,9,0.4693765640258789
1600702737.522054,10,0.44279754161834717
1600702871.298151,11,0.4165503978729248
1600703004.7606301,12,0.39385923743247986
1600703137.081543,13,0.37190258502960205
1600703260.5252,14,0.3505604565143585
1600703383.9793108,15,0.3315766155719757
1600703507.4201336,16,0.3143681287765503
1600703630.920883,17,0.2988734543323517
1600703754.3522313,18,0.2825321853160858
1600703877.8287535,19,0.26912063360214233
1600704001.2736387,20,0.25727975368499756
1600704124.6976054,21,0.24698077142238617
1600704248.494059,22,0.23689693212509155
1600704372.053173,23,0.22627004981040955
1600704495.5410292,24,0.21846482157707214
1600704619.2072358,25,0.20865090191364288
1600704742.7361877,26,0.2007838785648346
1600704866.3561423,27,0.195145383477211
1600704989.9908037,28,0.1866786926984787
1600705113.3627973,29,0.18017497658729553
1600705236.3083253,30,0.17530831694602966
1600705360.5073802,31,0.16895823180675507
1600705483.4911237,32,0.16352719068527222
1600705606.4456565,33,0.15961259603500366
1600705729.4189358,34,0.15405340492725372
1600705852.3388705,35,0.150007963180542
1600705975.2209704,36,0.14567625522613525
1600706098.1000822,37,0.14677785336971283
1600706221.0663254,38,0.14007321000099182
1600706343.9586349,39,0.13618643581867218
1600706466.8469734,40,0.12931735813617706
1600706589.6795976,41,0.12722742557525635
1600706712.6757123,42,0.12795808911323547
1600706835.569067,43,0.12274309247732162
1600706958.406359,44,0.11956799030303955
1600707081.2948947,45,0.11861445009708405
1600707204.1558383,46,0.11386632919311523
1600707327.0195603,47,0.11294107139110565
1600707449.824715,48,0.10905212163925171
1600707572.6948738,49,0.10936756432056427
