Wall time,Step,Value
1600804991.2933397,0,0.6598362326622009
1600805195.2168794,1,0.6207411885261536
1600805399.99671,2,0.6056056618690491
1600805604.747338,3,0.5854766964912415
1600805809.273289,4,0.5640794634819031
1600806014.1204524,5,0.5345669388771057
1600806218.5204003,6,0.4975120425224304
1600806422.917347,7,0.4572202265262604
1600806627.4238153,8,0.4194699227809906
1600806831.927633,9,0.38848841190338135
1600807035.716558,10,0.3596223294734955
1600807239.9474132,11,0.3355028033256531
1600807444.2505705,12,0.31427299976348877
1600807648.245473,13,0.2946079969406128
1600807852.4094253,14,0.27832385897636414
1600808056.3407395,15,0.26341429352760315
1600808260.8240328,16,0.24964852631092072
1600808465.0631585,17,0.23934265971183777
1600808668.9175184,18,0.22704000771045685
1600808873.55086,19,0.21749800443649292
1600809078.1675231,20,0.20978671312332153
1600809282.2992215,21,0.20169804990291595
1600809486.7716794,22,0.19434848427772522
1600809690.9733677,23,0.18640026450157166
1600809894.9839818,24,0.17995114624500275
1600810099.7534752,25,0.17280559241771698
1600810304.3004935,26,0.16851438581943512
1600810508.8052983,27,0.1633078008890152
1600810713.542279,28,0.1581963449716568
1600810917.6394053,29,0.15396691858768463
1600811121.7729704,30,0.14953649044036865
1600811326.0127296,31,0.14648494124412537
1600811530.1775324,32,0.14072532951831818
1600811734.3312395,33,0.13753217458724976
1600811938.4263966,34,0.13563939929008484
1600812142.6116905,35,0.13286976516246796
1600812346.8512561,36,0.1272989958524704
1600812550.983397,37,0.12526856362819672
1600812754.4076505,38,0.12343957275152206
1600812958.3474736,39,0.12003020942211151
1600813162.1482162,40,0.11817386001348495
1600813366.0380285,41,0.11678698658943176
1600813570.2630444,42,0.1141137182712555
1600813774.6519222,43,0.11321037262678146
1600813978.4743192,44,0.11088056117296219
1600814183.5147645,45,0.10784928500652313
1600814388.7983801,46,0.10802064836025238
1600814594.0923054,47,0.10552779585123062
1600814799.3440962,48,0.10571767389774323
1600815004.4975545,49,0.10363040119409561
