Wall time,Step,Value
1600638225.705665,0,0.011035333387553692
1600638349.355809,1,0.008222978562116623
1600638473.0454545,2,0.006151670124381781
1600638596.8248365,3,0.004788422491401434
1600638720.4613073,4,0.0040767309255898
1600638844.142281,5,0.003287987317889929
1600638967.9118087,6,0.002847338328137994
1600639091.6076276,7,0.002572710858657956
1600639215.1082952,8,0.0023688399232923985
1600639338.539134,9,0.0022992119193077087
1600639462.0599701,10,0.002044578082859516
1600639585.4254522,11,0.001944736810401082
1600639708.5670884,12,0.0020124209113419056
1600639831.0878983,13,0.0018218137556686997
1600639953.7385945,14,0.0018237443873658776
1600640076.3327775,15,0.001686812611296773
1600640198.8452883,16,0.0016115732723847032
1600640321.3470528,17,0.0019192741019651294
1600640443.949643,18,0.0015543319750577211
1600640566.730758,19,0.001530752400867641
1600640689.6181579,20,0.0015447408659383655
1600640812.497342,21,0.0014879624359309673
1600640935.2870595,22,0.0014748835237696767
1600641058.1231995,23,0.00144645432010293
1600641180.8645322,24,0.0014303935458883643
1600641303.5732827,25,0.001397718209773302
1600641426.320814,26,0.0013881218619644642
1600641549.075942,27,0.0013662258861586452
1600641671.905523,28,0.0013616550713777542
1600641794.6452081,29,0.0013285604072734714
1600641917.4084103,30,0.0013333169044926763
1600642040.3131466,31,0.0013017774326726794
1600642163.5478036,32,0.0012488744687289
1600642286.7937758,33,0.001293741399422288
1600642409.9998207,34,0.0012519709998741746
1600642533.1992724,35,0.0012139328755438328
1600642656.4336052,36,0.001232227892614901
1600642779.588464,37,0.0011916575022041798
1600642902.6935966,38,0.0011595822870731354
1600643025.857801,39,0.0011269495589658618
1600643148.9654274,40,0.0011095530353486538
1600643272.1424885,41,0.0010912916623055935
1600643395.1255562,42,0.00107603392098099
1600643518.1758382,43,0.0010409167734906077
1600643641.1132586,44,0.0011173898819833994
1600643763.9558265,45,0.001088909455575049
1600643886.922226,46,0.0010355126578360796
1600644009.8570971,47,0.0010137378703802824
1600644132.9004123,48,0.000996901886537671
1600644255.8425992,49,0.0010018832981586456
