Wall time,Step,Value
1600650907.5718398,0,0.704929769039154
1600651072.7845206,1,0.699589192867279
1600651202.2326133,2,0.6920924782752991
1600651325.7534702,3,0.6805052757263184
1600651449.0018206,4,0.670562207698822
1600651572.3841994,5,0.6619626879692078
1600651695.6195517,6,0.6546539068222046
1600651818.641613,7,0.6485931277275085
1600651941.6163154,8,0.6430419683456421
1600652064.6288502,9,0.6388019919395447
1600652187.7076378,10,0.6349146366119385
1600652310.8673754,11,0.6310017704963684
1600652433.9790533,12,0.6279897093772888
1600652556.9715712,13,0.6249405741691589
1600652679.9749944,14,0.6222594976425171
1600652803.0747547,15,0.6193444132804871
1600652926.110385,16,0.61712646484375
1600653049.1249862,17,0.6146736741065979
1600653172.3103154,18,0.6130068302154541
1600653295.4898562,19,0.6112740635871887
1600653418.7937222,20,0.6093975305557251
1600653541.9985633,21,0.6078136563301086
1600653665.2294366,22,0.6055452823638916
1600653788.3422523,23,0.604637086391449
1600653911.6041667,24,0.6031072735786438
1600654034.779583,25,0.6016929745674133
1600654158.0485015,26,0.6004467010498047
1600654281.2049491,27,0.5985807776451111
1600654404.3661585,28,0.5980807542800903
1600654527.592391,29,0.5972198843955994
1600654650.784742,30,0.5960313677787781
1600654773.8743608,31,0.5950358510017395
1600654896.9467254,32,0.5940024256706238
1600655020.1590016,33,0.593508243560791
1600655144.0095317,34,0.5923939943313599
1600655268.4491627,35,0.5921584963798523
1600655392.5538142,36,0.5912721753120422
1600655516.5556774,37,0.590060293674469
1600655640.4495711,38,0.5899224877357483
1600655764.4211845,39,0.5891367197036743
1600655888.36159,40,0.5883132219314575
1600656012.1894503,41,0.5868933796882629
1600656136.0461655,42,0.5864585638046265
1600656259.801109,43,0.5863428711891174
1600656383.2161703,44,0.5854886770248413
1600656506.6924033,45,0.5849739909172058
1600656630.1243596,46,0.5848780870437622
1600656753.4559329,47,0.5841522812843323
1600656876.748649,48,0.5838401913642883
1600656999.9510922,49,0.5831822752952576
