Wall time,Step,Value
1600684250.4122388,0,0.1070685014128685
1600684258.4474573,1,0.1006878986954689
1600684266.5430696,2,0.0954866036772728
1600684274.6243057,3,0.09182943403720856
1600684282.791853,4,0.08857136964797974
1600684290.7210658,5,0.08575347810983658
1600684298.9850466,6,0.0828048437833786
1600684307.2548785,7,0.08028367906808853
1600684315.2324286,8,0.07778983563184738
1600684323.3371477,9,0.07589837908744812
1600684331.356877,10,0.07364505529403687
1600684339.378169,11,0.07228825241327286
1600684347.369596,12,0.07019790261983871
1600684355.5909135,13,0.06897765398025513
1600684363.6241233,14,0.06699094921350479
1600684371.7781487,15,0.06563686579465866
1600684380.647843,16,0.06401079893112183
1600684389.8481975,17,0.06254175305366516
1600684399.2081454,18,0.061016879975795746
1600684408.2645857,19,0.05998660624027252
1600684417.2596846,20,0.05854978784918785
1600684426.3678956,21,0.0571279302239418
1600684435.474759,22,0.055669184774160385
1600684444.8650928,23,0.05434258654713631
1600684453.9568968,24,0.05298303812742233
1600684462.7321875,25,0.05186338722705841
1600684472.183244,26,0.05048086866736412
1600684481.1358037,27,0.0488760843873024
1600684490.1451573,28,0.04788142815232277
1600684499.9877656,29,0.046767015010118484
1600684509.1758478,30,0.045679330825805664
1600684518.3075652,31,0.0444672554731369
1600684527.2708406,32,0.04332811385393143
1600684536.3141534,33,0.04222143068909645
1600684545.2790887,34,0.04127966985106468
1600684554.0077624,35,0.04009866714477539
1600684562.979784,36,0.0391923189163208
1600684572.6172523,37,0.03823062404990196
1600684582.5481634,38,0.03730712831020355
1600684592.1889403,39,0.036042191088199615
1600684602.011038,40,0.03553926199674606
1600684611.5217745,41,0.03454349562525749
1600684620.612405,42,0.03347128629684448
1600684629.4755368,43,0.03261978179216385
1600684638.7165043,44,0.03223753720521927
1600684648.6536307,45,0.03126264736056328
1600684658.6348047,46,0.030588818714022636
1600684668.9972796,47,0.030066363513469696
1600684678.3481925,48,0.029196932911872864
1600684687.522183,49,0.028772391378879547
