Wall time,Step,Value
1602232750.4717977,0,0.10673805326223373
1602232872.5798433,1,0.10266537964344025
1602232994.8843598,2,0.09860977530479431
1602233117.3942351,3,0.08997690677642822
1602233240.1066942,4,0.08229546248912811
1602233362.679858,5,0.07590287923812866
1602233485.3284676,6,0.07092905044555664
1602233607.7629492,7,0.06695014238357544
1602233730.278756,8,0.0635678768157959
1602233852.6189027,9,0.060883425176143646
1602233975.1220896,10,0.05853230878710747
1602234097.5807855,11,0.055785905569791794
1602234220.17818,12,0.05395194888114929
1602234342.8638034,13,0.05160278454422951
1602234465.5345137,14,0.04943075031042099
1602234588.1511636,15,0.04770832136273384
1602234710.6955497,16,0.04559369012713432
1602234833.057898,17,0.044303953647613525
1602234955.5982566,18,0.04224546626210213
1602235078.2917235,19,0.0407533124089241
1602235200.7419138,20,0.039011042565107346
1602235323.1746151,21,0.037378665059804916
1602235445.5664403,22,0.03646238520741463
1602235567.9932985,23,0.034865640103816986
1602235690.4580014,24,0.033961910754442215
1602235812.9656315,25,0.03259357810020447
1602235935.3096545,26,0.031658023595809937
1602236057.6649768,27,0.030704069882631302
1602236180.1047106,28,0.029988301917910576
1602236302.6718447,29,0.02882510796189308
1602236425.1550338,30,0.028521662577986717
1602236548.108678,31,0.02745375968515873
1602236670.976613,32,0.027144597843289375
1602236793.8630238,33,0.02600890025496483
1602236916.5735068,34,0.02572649158537388
1602237039.3770366,35,0.024833420291543007
1602237162.1670768,36,0.02457779459655285
1602237284.9939866,37,0.024026907980442047
1602237407.7439938,38,0.023499423637986183
1602237530.6012626,39,0.02298220433294773
1602237653.4221978,40,0.02259640395641327
1602237776.2048051,41,0.022247793152928352
1602237898.8948011,42,0.02176542580127716
1602238021.6745737,43,0.021671192720532417
1602238144.2466185,44,0.021160874515771866
1602238266.9230447,45,0.02090400829911232
1602238389.5858998,46,0.02025010995566845
1602238512.2889087,47,0.020236404612660408
1602238635.004486,48,0.01977676711976528
1602238757.674452,49,0.019527750089764595
