Wall time,Step,Value
1600546038.5191722,0,0.06036205589771271
1600546175.7931032,1,0.05344308167695999
1600546298.2221885,2,0.05236636847257614
1600546420.8195052,3,0.051366422325372696
1600546543.4129982,4,0.050229646265506744
1600546666.1194634,5,0.04883519932627678
1600546788.8167663,6,0.04725002497434616
1600546911.4047363,7,0.045485761016607285
1600547034.061626,8,0.04356718808412552
1600547156.6870928,9,0.04171670600771904
1600547279.3070576,10,0.03974657878279686
1600547401.6953967,11,0.037704918533563614
1600547524.1272678,12,0.03595658391714096
1600547646.4969275,13,0.033818699419498444
1600547768.8823721,14,0.0320284478366375
1600547891.1619399,15,0.029936593025922775
1600548013.5196452,16,0.028759615495800972
1600548135.7475653,17,0.027104662731289864
1600548258.098527,18,0.0261701550334692
1600548380.4179647,19,0.024934301152825356
1600548502.7008536,20,0.023901797831058502
1600548625.0289404,21,0.023143401369452477
1600548747.306774,22,0.022418402135372162
1600548869.565926,23,0.021398909389972687
1600548992.0118377,24,0.020813656970858574
1600549114.3867269,25,0.019968826323747635
1600549237.2711663,26,0.01920236647129059
1600549360.5565045,27,0.01872389204800129
1600549483.7666311,28,0.018457632511854172
1600549606.3450882,29,0.017689116299152374
1600549728.9513655,30,0.017103979364037514
1600549851.5678058,31,0.01692328043282032
1600549974.1205409,32,0.016494659706950188
1600550096.753988,33,0.015968598425388336
1600550219.3475544,34,0.015731502324342728
1600550341.9263325,35,0.015280121937394142
1600550464.39846,36,0.01520997378975153
1600550586.6877773,37,0.014724485576152802
1600550709.0147634,38,0.014480940997600555
1600550831.392774,39,0.014517064206302166
1600550953.7458394,40,0.013855062425136566
1600551076.1164763,41,0.01401855144649744
1600551198.4128563,42,0.013548484072089195
1600551320.6646595,43,0.01342892087996006
1600551443.0198739,44,0.01325992215424776
1600551565.3494928,45,0.012927621603012085
1600551687.6759026,46,0.01282950397580862
1600551810.0024762,47,0.012731834314763546
1600551932.3608675,48,0.012311781756579876
1600552054.7059512,49,0.012176906690001488
