Wall time,Step,Value
1600509799.4530976,0,0.017720062285661697
1600509947.4641883,1,0.0075267646461725235
1600510086.6831956,2,0.007453632541000843
1600510222.859863,3,0.007366136647760868
1600510354.497137,4,0.007189946249127388
1600510485.2568407,5,0.006955199409276247
1600510613.3219435,6,0.006627150811254978
1600510737.6995325,7,0.006251005455851555
1600510861.8656547,8,0.005969670135527849
1600510986.0257936,9,0.0056960186921060085
1600511110.4127398,10,0.005457334220409393
1600511234.9774637,11,0.00522730452939868
1600511359.2101247,12,0.005019855685532093
1600511483.3535573,13,0.0048719667829573154
1600511607.5090544,14,0.004693895112723112
1600511731.657628,15,0.004565419629216194
1600511855.7043269,16,0.004487057216465473
1600511979.644233,17,0.00439923582598567
1600512103.6514158,18,0.004306391347199678
1600512227.6030364,19,0.004261686932295561
1600512351.632053,20,0.004204408265650272
1600512477.0950584,21,0.004168384242802858
1600512601.7969267,22,0.0041204881854355335
1600512726.155563,23,0.004078739322721958
1600512849.8256867,24,0.004041639156639576
1600512972.5842268,25,0.004054849036037922
1600513095.2493794,26,0.0039798179641366005
1600513217.92829,27,0.003998553846031427
1600513340.6770737,28,0.003948132041841745
1600513463.2984757,29,0.003915200009942055
1600513585.829456,30,0.003963069058954716
1600513708.1571178,31,0.003863497171550989
1600513830.5816996,32,0.0038796444423496723
1600513952.8525681,33,0.0038574570789933205
1600514075.20499,34,0.0038304519839584827
1600514197.6368587,35,0.0037828583735972643
1600514319.9443986,36,0.003771466901525855
1600514442.3457835,37,0.003746897215023637
1600514564.68533,38,0.003718612715601921
1600514687.1007655,39,0.0037099309265613556
1600514809.4500566,40,0.0036396922077983618
1600514931.9561403,41,0.0036080379504710436
1600515054.3907247,42,0.003588095074519515
1600515176.6799722,43,0.003526991466060281
1600515299.1335444,44,0.0034776709508150816
1600515421.500185,45,0.003344338620081544
1600515543.8030152,46,0.003332090564072132
1600515666.15187,47,0.0032139455433934927
1600515788.5172486,48,0.003102316986769438
1600515910.837247,49,0.0030304493848234415
