Wall time,Step,Value
1602430764.8874233,0,0.663594126701355
1602430899.2967753,1,0.6254410147666931
1602431033.806214,2,0.6179348230361938
1602431168.3991778,3,0.6064167618751526
1602431302.815639,4,0.5830010771751404
1602431437.2887974,5,0.5539668798446655
1602431571.8208609,6,0.5216560363769531
1602431706.391219,7,0.4823834300041199
1602431840.7907357,8,0.4408222436904907
1602431975.4223359,9,0.39666709303855896
1602432109.9265826,10,0.3582737445831299
1602432244.3556092,11,0.3249846398830414
1602432378.8389454,12,0.3002976179122925
1602432513.3630285,13,0.2773139774799347
1602432647.8024309,14,0.2603631019592285
1602432782.2672036,15,0.24356308579444885
1602432916.8175101,16,0.23327620327472687
1602433051.4812064,17,0.21864669024944305
1602433185.9330037,18,0.20935940742492676
1602433320.5244167,19,0.20032331347465515
1602433455.3362107,20,0.19403387606143951
1602433589.9664812,21,0.1862875074148178
1602433724.4595313,22,0.18042290210723877
1602433859.4133449,23,0.17312633991241455
1602433994.412201,24,0.16743025183677673
1602434129.3308363,25,0.163624569773674
1602434264.150863,26,0.15600475668907166
1602434399.1571975,27,0.15256522595882416
1602434534.2353992,28,0.14742231369018555
1602434669.2938457,29,0.143496572971344
1602434804.3450575,30,0.13890989124774933
1602434939.2817655,31,0.13741806149482727
1602435074.285162,32,0.13121908903121948
1602435209.1101224,33,0.12797366082668304
1602435344.2497106,34,0.12579354643821716
1602435479.1548526,35,0.12214022129774094
1602435614.2677767,36,0.12057908624410629
1602435749.2113066,37,0.11519435048103333
1602435884.1545732,38,0.11410730332136154
1602436019.00727,39,0.11162078380584717
1602436154.0616348,40,0.10698502510786057
1602436289.0112245,41,0.10689849406480789
1602436423.9357543,42,0.1020955890417099
1602436558.841416,43,0.10102131962776184
1602436693.4444718,44,0.1000090092420578
1602436828.2271428,45,0.09813754260540009
1602436963.0845542,46,0.09694983810186386
1602437097.8587275,47,0.09419920295476913
1602437232.7781456,48,0.09307654201984406
1602437367.6581957,49,0.09111899137496948
1602437502.4995837,50,0.09065675735473633
1602437636.8597023,51,0.08711990714073181
1602437771.1667,52,0.08506408333778381
1602437905.5948262,53,0.08564620465040207
1602438040.1047804,54,0.08350750803947449
