Wall time,Step,Value
1601647063.6638587,0,0.6505898237228394
1601647191.4783678,1,0.6184150576591492
1601647320.05762,2,0.6093311905860901
1601647448.7000103,3,0.601775050163269
1601647577.4640965,4,0.594892680644989
1601647706.1076443,5,0.5882299542427063
1601647834.5851588,6,0.5809652209281921
1601647962.905754,7,0.5746349692344666
1601648091.34352,8,0.5647162199020386
1601648219.3799484,9,0.5576428174972534
1601648347.6226254,10,0.5483644604682922
1601648475.952368,11,0.5382255911827087
1601648604.242006,12,0.5283925533294678
1601648732.4531393,13,0.5173163414001465
1601648860.7801805,14,0.5052875280380249
1601648988.8817885,15,0.491317480802536
1601649117.8313773,16,0.4739077687263489
1601649246.9514635,17,0.4552049934864044
1601649376.1512241,18,0.43586525321006775
1601649505.3113265,19,0.4195858836174011
1601649634.2451677,20,0.40258947014808655
1601649763.2294335,21,0.3864171802997589
1601649892.2239485,22,0.37006446719169617
1601650021.2186131,23,0.35677021741867065
1601650150.34474,24,0.34376946091651917
1601650279.3375437,25,0.3301456868648529
1601650408.4665716,26,0.32194453477859497
1601650537.493446,27,0.31003206968307495
1601650666.4869838,28,0.300091028213501
1601650795.4665363,29,0.2904781699180603
1601650924.574891,30,0.2828536629676819
1601651053.7081,31,0.2739769220352173
1601651182.8650637,32,0.265804260969162
1601651311.3470597,33,0.2590180039405823
1601651439.438316,34,0.25157588720321655
1601651567.5837893,35,0.24181292951107025
1601651695.7862723,36,0.2392469048500061
1601651824.0591066,37,0.23047088086605072
1601651952.147657,38,0.2237481325864792
1601652080.0771074,39,0.2175147384405136
1601652208.6565342,40,0.21271498501300812
1601652337.672375,41,0.20789098739624023
1601652466.6838987,42,0.20332399010658264
1601652595.6776104,43,0.19771289825439453
1601652724.821855,44,0.19252222776412964
1601652853.6543071,45,0.18626073002815247
1601652981.8652668,46,0.18358054757118225
1601653109.8806968,47,0.17840009927749634
1601653237.9959016,48,0.17444653809070587
1601653366.2586248,49,0.1712968796491623
