Wall time,Step,Value
1601727494.0177314,0,0.019834548234939575
1601727618.65761,1,0.019732477143406868
1601727743.3866735,2,0.01954241842031479
1601727867.9051614,3,0.019101211801171303
1601727992.6681576,4,0.017454568296670914
1601728117.4267848,5,0.014845889993011951
1601728242.3854759,6,0.012771361507475376
1601728367.2851312,7,0.011253651231527328
1601728492.040573,8,0.010105920024216175
1601728616.6388793,9,0.009174557402729988
1601728740.9700527,10,0.008313586004078388
1601728865.427375,11,0.0074712918139994144
1601728989.8183703,12,0.0066846986301243305
1601729114.2618535,13,0.006130807101726532
1601729238.723299,14,0.005709066521376371
1601729363.0768075,15,0.005233248230069876
1601729487.5923107,16,0.004828553646802902
1601729611.9872093,17,0.004643284250050783
1601729736.4323645,18,0.004362862091511488
1601729860.8258784,19,0.004102160222828388
1601729985.3134243,20,0.004018197767436504
1601730109.645024,21,0.0037750075571238995
1601730234.0178533,22,0.003624500473961234
1601730358.4615915,23,0.003436545841395855
1601730482.9438655,24,0.0033687090035527945
1601730607.42517,25,0.0032468533609062433
1601730731.8000474,26,0.003093625884503126
1601730856.1069589,27,0.0029872069135308266
1601730980.4295568,28,0.002890542848035693
1601731104.7942443,29,0.002840781584382057
1601731229.1721444,30,0.002783980220556259
1601731353.5057673,31,0.002746880054473877
1601731477.7026918,32,0.0025612490717321634
1601731602.069877,33,0.0024467678740620613
1601731726.3118885,34,0.002424076432362199
1601731850.709601,35,0.0022845889907330275
1601731975.0754418,36,0.0023006668779999018
1601732099.3967495,37,0.0022130711004137993
1601732223.5711398,38,0.0021703147795051336
1601732347.713004,39,0.0021512398961931467
1601732472.0313623,40,0.002090377965942025
1601732596.3222497,41,0.002058258978649974
1601732720.4340508,42,0.001980758039280772
1601732844.604625,43,0.0019608745351433754
1601732968.8239968,44,0.0019400372402742505
1601733093.0681124,45,0.0018471962539479136
1601733217.2733107,46,0.001859995536506176
1601733341.4571779,47,0.00181074149440974
1601733465.6854753,48,0.001781292026862502
1601733589.9235175,49,0.0017795469611883163
