Wall time,Step,Value
1601727494.0177217,0,12.083052635192871
1601727618.6575983,1,8.07040023803711
1601727743.3866625,2,7.18092155456543
1601727867.9051504,3,6.198854923248291
1601727992.6681476,4,5.243951797485352
1601728117.4267745,5,4.335695266723633
1601728242.3854654,6,3.697435140609741
1601728367.2851205,7,3.180222511291504
1601728492.0405622,8,2.7104434967041016
1601728616.638867,9,2.4130659103393555
1601728740.9700418,10,2.0822198390960693
1601728865.4273648,11,1.8064684867858887
1601728989.8183596,12,1.6037617921829224
1601729114.261843,13,1.4190853834152222
1601729238.7232883,14,1.2706174850463867
1601729363.0767968,15,1.130599021911621
1601729487.5922995,16,0.9885881543159485
1601729611.9871995,17,0.9451151490211487
1601729736.4323537,18,0.8310686945915222
1601729860.825868,19,0.7622050642967224
1601729985.313414,20,0.6912194490432739
1601730109.6450124,21,0.6287868618965149
1601730234.0178425,22,0.5642169713973999
1601730358.4615812,23,0.5413509011268616
1601730482.9438548,24,0.4993835985660553
1601730607.4251573,25,0.46108412742614746
1601730731.800037,26,0.4444315433502197
1601730856.1069484,27,0.4126478135585785
1601730980.4295466,28,0.38228005170822144
1601731104.7942338,29,0.3834134638309479
1601731229.1721342,30,0.33255040645599365
1601731353.5057569,31,0.33016321063041687
1601731477.702681,32,0.3037121891975403
1601731602.0698664,33,0.2931857109069824
1601731726.3118782,34,0.284890741109848
1601731850.7095904,35,0.27433541417121887
1601731975.0754309,36,0.2552785873413086
1601732099.396739,37,0.2534281611442566
1601732223.5711296,38,0.23628762364387512
1601732347.7129927,39,0.23541903495788574
1601732472.031351,40,0.21682362258434296
1601732596.3222394,41,0.21592658758163452
1601732720.43404,42,0.21899302303791046
1601732844.6046126,43,0.2040364146232605
1601732968.8239865,44,0.19642220437526703
1601733093.0681014,45,0.18556110560894012
1601733217.273301,46,0.19010265171527863
1601733341.4571674,47,0.18730182945728302
1601733465.685465,48,0.1732453554868698
1601733589.9235075,49,0.16962522268295288
