Wall time,Step,Value
1602340591.2869773,0,0.6526055932044983
1602340723.2899878,1,0.6254302263259888
1602340856.3979878,2,0.6207315325737
1602340989.1935153,3,0.6165262460708618
1602341121.3767126,4,0.612851083278656
1602341253.5390434,5,0.6083827018737793
1602341386.0014825,6,0.5996925234794617
1602341518.3360813,7,0.5869837403297424
1602341650.5708952,8,0.5770756006240845
1602341782.9633434,9,0.5655670762062073
1602341915.6738288,10,0.5528725981712341
1602342049.3503828,11,0.5397559404373169
1602342182.698952,12,0.5234314799308777
1602342316.1193764,13,0.5090173482894897
1602342448.8912907,14,0.4948926866054535
1602342581.5000741,15,0.47963646054267883
1602342714.3692079,16,0.46242639422416687
1602342847.1898775,17,0.4472600519657135
1602342980.1295846,18,0.42984578013420105
1602343112.9050922,19,0.415391743183136
1602343245.7285268,20,0.3995787501335144
1602343378.5121078,21,0.3857605755329132
1602343511.7294183,22,0.3710457384586334
1602343645.1998389,23,0.35698315501213074
1602343778.4755733,24,0.34469079971313477
1602343912.0014052,25,0.3300393521785736
1602344045.480439,26,0.31715527176856995
1602344178.6840463,27,0.30692175030708313
1602344311.9855611,28,0.2960689067840576
1602344445.3128836,29,0.28664666414260864
1602344578.6349976,30,0.27436205744743347
1602344712.2646427,31,0.26724934577941895
1602344845.4633405,32,0.2559800446033478
1602344978.9470348,33,0.24997758865356445
1602345112.477777,34,0.24097366631031036
1602345245.9448512,35,0.23356081545352936
1602345379.438011,36,0.22609464824199677
1602345512.8470752,37,0.21899817883968353
1602345646.2272723,38,0.2129795104265213
1602345779.7809527,39,0.20736806094646454
1602345913.1720843,40,0.20145636796951294
1602346046.5952795,41,0.19501405954360962
1602346179.92491,42,0.1901276856660843
1602346314.10666,43,0.1857968121767044
1602346448.4773145,44,0.1814582496881485
1602346582.8158207,45,0.1776440143585205
1602346717.1155162,46,0.1722327619791031
1602346851.404976,47,0.1694626808166504
1602346985.9587276,48,0.1660415083169937
1602347120.3197248,49,0.16376139223575592
1602347254.7266436,50,0.16049997508525848
1602347389.1844997,51,0.15682454407215118
1602347523.5769622,52,0.15837439894676208
1602347658.1145997,53,0.15221253037452698
1602347792.638219,54,0.15211474895477295
1602347927.2478082,55,0.1479863077402115
1602348061.562683,56,0.14913411438465118
1602348195.9702103,57,0.14557482302188873
1602348330.25856,58,0.14564764499664307
