Wall time,Step,Value
1600714543.5474658,0,0.01982257328927517
1600714727.8925767,1,0.019751308485865593
1600714909.056381,2,0.019633114337921143
1600715082.689069,3,0.019269557669758797
1600715251.6158187,4,0.018495362251996994
1600715419.1604419,5,0.016989383846521378
1600715587.472352,6,0.01478754822164774
1600715757.47084,7,0.012664011679589748
1600715933.367236,8,0.00943184457719326
1600716104.4666498,9,0.007593285758048296
1600716275.436121,10,0.006276783533394337
1600716415.155165,11,0.005256942007690668
1600716540.5369713,12,0.00454847514629364
1600716665.937185,13,0.003943337593227625
1600716791.3272562,14,0.003608963219448924
1600716916.748631,15,0.003184055909514427
1600717042.0735624,16,0.002934289164841175
1600717167.4048045,17,0.002697618678212166
1600717292.8001826,18,0.0025461732875555754
1600717418.2231784,19,0.002402582438662648
1600717543.5517187,20,0.002254274906590581
1600717668.9256299,21,0.00218574539758265
1600717794.1262655,22,0.002079431666061282
1600717919.450988,23,0.0019673265051096678
1600718044.7450492,24,0.0019050994887948036
1600718170.163545,25,0.0018525217892602086
1600718295.5782068,26,0.0017799893394112587
1600718420.921401,27,0.0016881697811186314
1600718546.284291,28,0.0016675704391673207
1600718671.8693123,29,0.0015892357332631946
1600718797.510813,30,0.001541035482659936
1600718923.045054,31,0.001458999584428966
1600719048.790766,32,0.0014669945230707526
1600719174.5130095,33,0.0013879259349778295
1600719300.0444138,34,0.0013696603709831834
1600719425.7429197,35,0.0013343858299776912
1600719551.397804,36,0.0012933398829773068
1600719676.8966794,37,0.0013064550003036857
1600719802.2485354,38,0.0012333192862570286
1600719927.5662715,39,0.0011908889282494783
1600720052.989652,40,0.0012152583803981543
1600720178.2835686,41,0.0011250711977481842
1600720303.635433,42,0.0011259905295446515
1600720428.8723133,43,0.0011097094975411892
1600720554.2078578,44,0.0010889451950788498
1600720679.6164124,45,0.001051844097673893
1600720804.8982408,46,0.0010350069496780634
1600720930.1760263,47,0.001013472443446517
1600721055.4923239,48,0.0009854163508862257
1600721180.8101113,49,0.0009620680939406157
